lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
3_CTP,0.013649697,7.552915704,0.005910188,0.9387208,0.9988429,481.9 -> 102,neg1,1225.196085,1223.740088,1225.640083,1227.240093,1220.460087,1224.080082,1228.500088,1221.720093,1227.140079,1224.280087,1223.700085,1221.380085,1226.180088
3_Cytidine,0.011609591,7.743760334,0.004286898,0.947796285,0.9988429,242.1 -> 65,neg2,1397.928098,1398.2361,1397.820095,1402.340103,1392.160091,1400.100094,1398.120098,1394.400105,1401.400097,1397.340099,1396.740105,1397.000099,1401.2201
3_D-(-)-Arabinose; 3_L-(+)-Arabinose,0.012131977,8.56782382,0.004719963,0.945226835,0.9988429,149 -> 43,neg1,2478.800178,2478.41618,2457.700165,2486.480179,2472.480183,2481.720181,2486.38018,2489.88018,2487.720177,2471.580189,2453.020168,2462.42017,2494.400181
3_D-Biotin,0.013592446,7.744695006,0.005876349,0.938896135,0.9988429,243.1 -> 122.1,neg2,1399.504099,1397.880101,1401.660095,1401.340099,1393.020088,1401.000103,1401.180103,1394.260105,1401.460098,1396.860096,1396.480103,1395.940102,1405.3801
3_D-Erythrose 4-phosphate,-0.114089413,7.924703123,0.414763146,0.519561767,0.9988429,201 -> 99,pos2,1507.244113,1644.608119,1678.400131,1752.500111,1361.240105,1447.12011,1371.700108,1477.940102,1409.040092,1790.500134,1730.460133,1754.980141,1663.780128
3_D-Fructose 6-phosphate,-0.001165513,8.617023599,4.36E-05,0.99473293,0.9988429,261 -> 207,pos2,2552.200185,2575.08419,2555.340179,2653.600197,2506.900185,2554.380188,2607.060184,2543.68018,2594.48019,2493.740192,2423.080181,2630.020195,2629.480183
3_D-Galactose,-0.166668512,7.94552972,0.885312692,0.346750693,0.9988429,181.1 -> 61,pos1,1523.628103,1724.84812,1455.3601,1890.020126,1784.720116,1411.260105,1388.500103,1865.040123,1418.600101,1618.520119,1483.140091,1839.400127,1543.180103
3_D-Glucose; 2_D-(+)-Mannose; 3_D-(+)-Mannose; 3_D-Fructose,-0.139020349,12.43580361,0.625790366,0.428903653,0.9988429,179.1 -> 59,neg1,37259.70266,41341.55881,5737.100395,35483.98238,48288.46337,42658.40309,49776.48364,44005.72301,33745.98232,40892.44264,17862.9213,43667.24295,36624.66264
3_D-Lactose,0.019646893,7.680923655,0.012265194,0.911815914,0.9988429,361 -> 352,pos1,1332.944093,1325.928095,1426.280102,1298.440094,1356.780094,1329.280102,1354.840096,1389.160107,1298.040096,1320.420086,1328.760086,1292.340088,1326.300091
3_D-Mannitol; 2_D-Sorbitol; 2_Dulcitol (i.e. Galactitol),0.004803556,9.586938254,7.44E-04,0.978239613,0.9988429,181.1 -> 71,neg1,5021.088361,5045.860365,4903.380375,5049.160358,5040.560356,5021.560356,5068.020367,5050.080364,5038.820366,5026.720375,4936.46035,5081.780369,5021.580368
3_D-Ribulose 5-phosphate; 3_D-Xylulose 5-phosphate,0.012049413,8.744084107,0.004661624,0.945565861,0.9988429,229 -> 79,neg2,2798.584197,2798.340196,2801.560196,2808.160194,2785.600204,2803.320194,2801.30019,2791.140198,2802.040192,2794.500195,2794.840206,2794.5802,2809.140194
3_D-Sorbitol,9.95E-04,7.632833269,3.15E-05,0.995524198,0.9988429,181.1 -> 59,neg1,1296.516094,1306.388092,1226.020081,1320.680099,1322.140099,1298.160088,1332.880089,1320.580086,1286.500095,1306.680099,1249.120098,1285.840088,1291.94009
3_DL-3,0.013309146,7.554575815,0.005619118,0.940245922,0.9988429,183 -> 136,neg1,1226.696084,1225.508086,1225.000092,1231.240082,1220.600086,1222.58009,1226.560089,1224.160084,1226.580086,1225.720081,1223.980072,1223.840096,1235.760086
3_DL-Homoserine,0.011073118,7.746167211,0.003899977,0.95020464,0.9988429,118.1 -> 55,neg2,1399.880099,1400.704097,1401.440094,1403.880096,1395.660107,1403.140106,1401.200104,1397.080086,1403.180099,1399.500095,1395.840099,1399.920101,1403.520088
3_Dulcitol (i.e. Galactitol),0.013251216,7.554690331,0.005570309,0.940505524,0.9988429,181.1 -> 55,neg1,1226.672086,1225.540085,1225.880089,1225.640083,1220.980099,1222.500084,1232.140076,1223.220089,1229.700077,1225.720078,1222.820091,1230.62009,1227.720085
3_FAD,0.011047522,7.609959749,0.003874805,0.950365394,0.9988429,784.1 -> 97,neg1,1274.11209,1274.864091,1269.800083,1271.180088,1274.160095,1284.26009,1276.640095,1270.540096,1271.760086,1275.700089,1266.360085,1272.640091,1281.640091
3_FMN,-0.004305022,7.815938116,5.90E-04,0.980620747,0.9988429,455.1 -> 79,pos1,1465.320103,1482.220108,1430.540104,1530.280125,1542.120117,1431.740105,1499.220104,1438.800102,1477.76009,1547.060101,1448.000111,1463.220108,1359.500095
3_Folic acid,0.0090158,7.748457896,0.002585516,0.959446668,0.9988429,440.1 -> 175,neg2,1401.660095,1404.4881,1398.260101,1408.0401,1398.720093,1403.880104,1401.680092,1401.800098,1404.580097,1403.140099,1397.840099,1405.580101,1405.480095
3_Fumaric acid,0.0196411,8.819573218,0.012392409,0.911361645,0.9988429,115 -> 45,neg2,2965.176207,2949.428214,2868.560211,2920.900223,2977.82021,2963.440224,2945.160202,2964.560207,2994.000198,2940.240211,2964.820206,2958.000202,2944.080219
3_gabapentin,-0.03263495,7.615624026,0.033811092,0.854109221,0.9988429,172.1 -> 137.1,pos2,1252.408092,1291.732092,1348.100086,1273.960091,1187.560093,1521.98011,1347.200108,1229.520081,1168.200073,1176.920082,1307.600094,1256.280094,1251.480091
3_GDP,0.011350138,7.556169612,0.004086782,0.949027604,0.9988429,442 -> 150,neg1,1227.312083,1227.804086,1225.340096,1232.140083,1220.860092,1225.860092,1230.480083,1226.760086,1233.24007,1228.960075,1223.360081,1225.300095,1228.620087
3_GDP,0.011350138,7.556169612,0.004086782,0.949027604,0.9988429,444 -> 97,pos1,2292.168163,3098.348215,2209.880157,3122.240234,2397.400154,3025.840199,2298.440159,3548.380238,2361.80019,2770.620209,1475.62011,3024.660194,2927.580204
3_Glutamine,-0.031911996,8.013376914,0.032502455,0.856929324,0.9988429,145.1 -> 42,neg2,1688.992117,1740.880121,1400.780094,1740.200108,1720.360115,1701.540119,1706.860111,1759.540123,1720.480122,1727.640121,1578.000118,1775.480133,1719.260117
3_Glyceraldehyde 3-phosphate,0.095711635,7.65728238,0.290943939,0.589616266,0.9988429,171 -> 99,pos2,1348.028103,1271.700087,1382.240108,1243.060085,1261.840088,1236.660084,1355.340103,1269.10009,1269.700104,1325.680096,1394.560104,1284.00008,1458.700115
3_Glyceric acid,0.010721087,7.555068745,0.003646273,0.951849503,0.9988429,105 -> 57,neg1,1226.016087,1227.052086,1225.160084,1225.560089,1225.660088,1229.260086,1226.940083,1226.400085,1227.840096,1231.300091,1224.560093,1222.740078,1225.080078
3_Glycerol,0.075584045,7.527578522,0.181093885,0.670434854,0.9988429,93.1 -> 57,pos2,1217.188083,1164.396083,1325.780087,1149.440075,1173.840084,1203.020081,1275.040081,1163.100082,1199.900089,1183.480087,1159.00008,1122.94009,1278.16008
3_GTP,0.011871949,7.553174609,0.00447097,0.946688927,0.9988429,522 -> 158.9,neg1,1224.716086,1224.768082,1225.360081,1225.800087,1221.040096,1222.640091,1225.880085,1225.400078,1227.960083,1227.420078,1222.860085,1222.580078,1225.84008
3_Guanosine,0.01520062,7.555017932,0.007329816,0.931772995,0.9988429,282.1 -> 108,neg1,1227.916087,1225.120088,1224.980095,1232.300095,1220.240086,1221.500076,1231.420086,1224.780094,1228.380089,1223.740086,1223.360081,1223.28009,1236.180092
3_Hexanoylcarnitine,-0.199987776,7.87995846,1.273147017,0.259177131,0.9988429,260.2 -> 60.1,pos2,1423.536101,1647.812122,1557.140102,1623.900108,1185.960079,1770.740143,1442.400101,1792.060135,1254.62009,1597.560116,1433.380108,1454.80011,1801.320126
3_Histidine,0.005876878,7.76675854,0.001098863,0.973555685,0.9988429,154.1 -> 80,neg2,1419.572099,1425.528103,1401.060097,1428.440102,1413.26009,1427.900108,1430.060101,1422.080105,1428.900101,1418.120102,1407.640099,1431.100098,1418.000103
3_Homocysteine,0.020601423,7.608073378,0.013474116,0.907590679,0.9988429,136 -> 56.1,pos2,1276.368089,1269.296092,1265.62009,1251.320095,1128.200081,1129.740086,1211.380096,1400.560097,1200.540085,1206.220089,1596.760098,1358.640095,1244.960083
3_hydrocortisone,-0.026228151,7.603523623,0.021835723,0.882524954,0.9988429,363.2 -> 297.2,pos2,1246.284087,1279.568088,1322.660099,1282.98008,1208.740086,1221.060081,1306.960083,1245.960087,1243.940086,1339.720093,1221.020088,1308.120098,1250.760094
3_Hydroxybupropion,-0.057093776,7.732219847,0.103668132,0.747471361,0.9988429,256.1 -> 131.1,pos2,1362.984093,1429.316096,1302.940098,1788.880123,1272.660091,1373.360088,1284.840092,1318.10009,1355.560089,1359.660091,1287.900085,1306.580086,1613.960106
3_Inosine,0.015439353,7.556959946,0.007562052,0.930703258,0.9988429,267.1 -> 80,neg1,1229.500086,1226.484089,1228.460091,1234.060089,1222.460079,1227.340084,1226.660084,1223.340088,1232.980095,1224.680088,1223.680088,1223.000095,1241.720085
3_Isocitrate,0.009389895,7.748119666,0.002804521,0.957765586,0.9988429,191 -> 73,neg2,1401.604104,1404.076099,1396.960102,1407.5401,1392.720104,1405.440102,1406.120106,1401.400105,1402.120102,1404.220093,1402.720108,1401.780094,1404.340099
3_ketoisovaleric acid,0.010028461,7.756939831,0.003199302,0.954893807,0.9988429,115 -> 69,neg2,1410.524097,1412.372098,1405.640102,1416.980091,1404.080097,1410.400097,1404.800091,1406.540108,1426.480095,1417.400093,1404.660107,1410.5401,1412.600098
3_Kynurenine,0.011718577,7.553379108,0.004356201,0.947376611,0.9988429,207.1 -> 118.1,neg1,1224.70809,1224.892086,1226.700089,1230.82008,1221.600086,1222.240086,1225.200085,1222.920097,1227.120098,1226.040081,1222.900093,1222.440086,1226.720089
3_L-(-)-3-Phenyllactic acid,0.011335217,7.747442601,0.004086846,0.949027206,0.9988429,165.1 -> 73,neg2,1401.104095,1401.672095,1404.100105,1405.460091,1395.58009,1404.500099,1400.780094,1397.140091,1404.460094,1399.560104,1398.680096,1401.700092,1406.0201
3_L-Arabitol; 3_Ribitol,0.011542231,8.551504622,0.004271677,0.94788891,0.9988429,151.1 -> 55,neg1,2448.304173,2448.972178,2449.960182,2451.340179,2442.380173,2447.040176,2449.440174,2451.480175,2450.980164,2451.580185,2446.26017,2443.420174,2452.460182
3_L-Aspartic Acid,0.013063622,7.750487977,0.005428451,0.941266586,0.9988429,132 -> 71,neg2,1405.508092,1404.380101,1401.320095,1407.860096,1400.480091,1401.340111,1402.760098,1402.7001,1406.180084,1406.140099,1401.600094,1403.8601,1416.520096
3_L-Carnitine,-0.101577289,8.263661517,0.330118733,0.565589182,0.9988429,162.1 -> 57,pos2,1992.428146,2154.00815,1347.920109,2035.820141,2143.320152,2502.180164,1967.980129,2087.66016,1959.000137,2061.640144,1593.000118,2082.740139,2298.840191
3_L-Phenylalanine,0.027888251,7.78757153,0.024752168,0.874986182,0.9988429,164.1 -> 72,neg2,1453.456104,1437.408105,1399.700092,1436.160091,1456.920097,1441.480106,1457.680107,1429.060112,1448.680111,1446.780109,1435.720104,1433.560104,1468.280098
3_L-Proline,-0.223482058,7.982434968,1.591505836,0.207111124,0.9988429,116.1 -> 42,pos2,1521.036109,1791.424126,1594.680099,1902.940128,1531.440117,1789.320133,1279.12009,2065.300144,1863.160126,1543.980106,1528.700111,1655.580116,1402.760101
3_L-Serine,0.031325315,7.61825995,0.031164831,0.859873153,0.9988429,106.1 -> 64,pos2,1306.592092,1289.292092,1117.400066,1225.140087,1374.960094,1315.300091,1409.680103,1299.760094,1385.400085,1412.000114,1189.300087,1194.260075,1173.62009
3_L-Threonine,-0.186705819,8.303887834,1.115029498,0.290991255,0.9988429,120.1 -> 102.1,pos1,1973.260133,2261.828155,1540.140106,2905.240196,1991.400135,1932.980125,2175.460136,1852.820126,1536.500103,2786.800205,1388.620094,1831.300121,2774.320194
3_L-Tryptophan,-0.003171387,7.648733427,3.20E-04,0.985738302,0.9988429,203.1 -> 116.1,neg1,1310.264095,1324.144096,1226.220093,1327.500092,1326.200096,1362.3801,1323.320095,1326.180103,1288.080097,1299.180088,1317.000092,1305.480099,1296.720097
3_L-Tyrosine,-0.008287029,7.654010185,0.002181921,0.962743533,0.9988429,180.1 -> 72,neg1,1312.916092,1331.252097,1231.120083,1311.880089,1330.140091,1337.880089,1352.440094,1315.460102,1316.540096,1346.940102,1235.020088,1344.100101,1330.44009
3_Lactic acid,-0.021501716,7.864556574,0.014728513,0.903405039,0.9988429,89 -> 41,neg2,1513.156107,1548.536105,1418.320103,1563.200115,1568.980118,1541.720108,1513.180103,1556.320095,1506.360111,1541.760101,1439.580101,1539.680103,1537.680099
3_Lauric acid,-0.033280963,7.767795511,0.03524065,0.851092285,0.9988429,201.2 -> 89.1,pos1,1402.6481,1446.968102,1390.300102,1299.180088,1417.640091,1663.80011,1326.960087,1431.940109,1409.320099,1313.920097,1398.600109,1526.000103,1460.720116
3_Lycopene,0.035064098,7.681476614,0.039074601,0.843300943,0.9988429,536.4 -> 69.1,pos2,1354.404094,1332.692097,1292.800091,1278.62009,1288.680092,1436.720108,1309.000088,1309.320095,1302.980095,1316.880093,1436.700096,1321.920101,1434.660099
3_Malic acid,0.06910036,7.543742095,0.151442259,0.697160877,0.9988429,135 -> 99,pos2,1245.024088,1196.572086,1177.180092,1212.480091,1195.400078,1284.060085,1194.860088,1181.34008,1339.820103,1138.340076,1235.060081,1166.640095,1259.980087
3_Maltose,0.013442115,7.551646321,0.005731689,0.939651473,0.9988429,341.1 -> 53,neg1,1224.064085,1222.784086,1224.220089,1224.840084,1220.18008,1221.860092,1224.520092,1221.82008,1227.440079,1224.600082,1222.760082,1220.800091,1225.42009
3_Margaric acid,-0.155314935,8.20633516,0.770532294,0.380052433,0.9988429,271.3 -> 55.1,pos1,1766.41213,1982.276145,2461.420174,2110.500134,1549.700108,1953.320129,1678.980129,2038.980167,1643.08012,2260.840179,1694.600132,1547.740116,2265.700161
3_meso-Erythritol,0.017056474,7.56342957,0.009230103,0.923462257,0.9988429,121.1 -> 59,neg1,1236.46009,1232.06809,1226.380085,1233.100086,1241.3801,1230.180092,1230.100086,1227.560085,1250.840088,1226.860092,1226.82008,1242.640095,1233.160095
3_myo-Inositol,0.008093968,7.566612715,0.002078631,0.963635441,0.9988429,179.1 -> 87,neg1,1235.924091,1239.188083,1223.940079,1235.200089,1238.180088,1228.620079,1237.720104,1246.680088,1235.58009,1250.18008,1223.440086,1235.260078,1244.700085
3_NAD,0.010859569,7.604740844,0.003743779,0.951210735,0.9988429,662.1 -> 328,neg1,1269.032089,1269.988089,1268.780087,1271.440086,1264.08009,1266.960094,1270.720093,1273.900085,1272.680084,1272.680092,1269.060089,1264.960087,1268.62009
3_NADH,0.013472133,7.602198468,0.005761564,0.939494706,0.9988429,664.1 -> 79,neg1,1267.788087,1266.436086,1268.060093,1268.680092,1263.600094,1265.840084,1269.480083,1264.880089,1270.860085,1267.800079,1266.220085,1264.980087,1268.78009
3_NADP,0.006902823,7.609959967,0.001512777,0.968974553,0.9988429,742.1 -> 273,neg1,1272.380089,1276.824094,1268.660091,1274.620087,1273.640102,1278.740105,1273.860077,1276.680096,1273.240082,1279.28009,1268.560093,1274.800095,1272.60009
3_NADPH,0.012952752,7.602471873,0.005325905,0.941822989,0.9988429,744.1 -> 158.9,neg1,1267.784087,1266.888084,1268.480095,1269.400089,1263.200089,1267.480087,1269.140079,1265.32008,1270.48008,1267.500084,1266.740093,1264.740082,1269.360096
3_Nonanoic acid,0.039392519,7.670356848,0.049306334,0.824274729,0.9988429,159.1 -> 69.1,pos2,1341.816093,1316.676096,1321.660099,1394.420113,1289.240097,1275.340099,1264.58009,1282.960091,1369.940102,1359.160084,1435.160084,1271.500092,1350.160091
3_O-Phosphoethanolamine,-0.052111583,8.169889052,0.086774143,0.768318936,0.9988429,142 -> 44.1,pos1,1820.852128,1904.688136,2044.320148,1926.480148,1899.300121,1961.100136,1863.140133,2533.020184,1755.000134,1456.8801,1847.320126,1645.960114,1739.500126
3_Oxaloacetate,-0.005077392,7.647610788,8.19E-04,0.977170201,0.9988429,133 -> 105,pos2,1301.89609,1317.676097,1288.360088,1389.500099,1222.460087,1312.260109,1248.020092,1364.340099,1276.300072,1258.420094,1452.160099,1263.860085,1310.5401
3_Oxoglutaric acid,0.015481987,7.80060388,0.007629554,0.930395445,0.9988429,145 -> 101,neg2,1460.3241,1456.588106,1414.7201,1467.760117,1452.060108,1444.160107,1434.080097,1482.500103,1458.5401,1445.560101,1433.980087,1442.960102,1522.960106
3_Pantothenic acid,6.65E-04,7.705021574,1.41E-05,0.997006887,0.9988429,218.1 -> 71.1,neg1,1369.632094,1380.140097,1225.060085,1366.280102,1412.160099,1384.140099,1401.000095,1377.460087,1403.800095,1378.820107,1246.200092,1394.000092,1385.000088
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,-0.14338644,8.405339527,0.6584342,0.417113274,0.9988429,169 -> 151,pos1,2161.064152,2408.136169,1508.580105,2476.380173,2023.960148,2376.100155,2422.220173,2767.600197,2036.640133,2230.380154,2360.740158,2190.220165,1961.760147
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,-0.14338644,8.405339527,0.6584342,0.417113274,0.9988429,169 -> 151,pos2,2000.188138,2460.83617,1768.580128,2154.880157,1880.400154,2223.060139,2071.420132,2746.560188,1930.180122,3037.460209,1900.12014,2142.220158,2218.820141
3_Pyroglutamic acid,0.024977125,7.728513982,0.019837635,0.887991491,0.9988429,152 -> 151.1,pos1,1387.212097,1375.024096,1403.860104,1304.540089,1440.940102,1447.860092,1452.740101,1470.500107,1342.740093,1323.7001,1390.160099,1328.520092,1309.480091
3_Pyruvate,3.35E-04,7.592388037,3.56E-06,0.99849478,0.9988429,89 -> 61,pos2,1262.428088,1272.72009,1170.580078,1349.720089,1315.180096,1152.780079,1278.140087,1268.080101,1268.640079,1275.12009,1216.720085,1317.900089,1233.460091
3_Quinic acid; 6_Quinic acid,0.017039151,7.554626181,0.009210067,0.923545119,0.9988429,191.1 -> 85,neg2,1401.2041,1403.048099,1397.880108,1407.140095,1397.660103,1404.060097,1401.680103,1397.680099,1408.900093,1403.700096,1397.360104,1402.660107,1400.420097
3_Quinic acid; 6_Quinic acid,0.017039151,7.554626181,0.009210067,0.923545119,0.9988429,191.1 -> 85,neg1,1228.280083,1223.948085,1225.080078,1225.860088,1224.260086,1220.720085,1224.920082,1220.960091,1236.180084,1227.58009,1229.860085,1224.620071,1226.180077
3_Raffinose,0.010042369,7.56126161,0.003199519,0.954892279,0.9988429,503.2 -> 89,neg1,1231.152087,1232.764087,1229.26009,1240.400089,1229.08009,1243.66008,1232.220089,1230.800087,1226.940083,1228.280087,1228.78009,1220.680092,1238.740086
3_Ranitidine,0.011210984,7.746724412,0.003997708,0.949585402,0.9988429,349.1 -> 142.1,neg2,1400.192101,1400.8881,1404.860088,1404.940094,1395.660095,1402.520103,1399.500111,1397.940102,1405.840103,1399.540096,1397.260101,1399.500103,1402.700096
3_Ribose,-0.011880145,7.775459549,0.00449093,0.94657024,0.9988429,151 -> 74,pos1,1418.4481,1442.348098,1416.920105,1490.160103,1375.740112,1460.080093,1431.5401,1449.040104,1418.580093,1434.740105,1489.5201,1377.720085,1376.860092
3_Ribulose,0.010570587,7.554319009,0.003544571,0.952524952,0.9988429,149 -> 41,neg1,1225.16009,1226.320082,1226.100086,1227.260078,1224.100086,1229.260082,1225.900085,1225.980087,1226.620087,1225.260086,1223.100094,1223.840076,1226.080097
3_Shikimic acid,0.006968927,7.754282382,0.001544898,0.968647071,0.9988429,173 -> 73,neg2,1405.692097,1410.532095,1410.180096,1407.980091,1402.26009,1424.840103,1404.140087,1403.660091,1416.240105,1399.120094,1403.0201,1417.060093,1402.800102
3_Spermidine,-0.023872806,7.858949589,0.018157232,0.892810509,0.9988429,146.2 -> 64,pos2,1519.024107,1555.484108,1296.960087,1581.480118,1448.080097,1544.480099,1422.020107,1437.920101,1341.700085,1420.740108,1363.420097,1792.800114,2019.900146
3_Sphingosine,0.010749629,7.748347245,0.003675556,0.951656778,0.9988429,298.3 -> 58,neg2,1402.108099,1403.240102,1401.020092,1405.2001,1395.620098,1403.680103,1398.480099,1400.600105,1407.800102,1401.840092,1400.000099,1404.880108,1408.640099
3_Stearic acid,0.007308501,7.748283974,0.001699002,0.967121346,0.9988429,283.3 -> 71,neg2,1400.544096,1405.040099,1399.280102,1412.680107,1393.200085,1403.740093,1403.720104,1405.0401,1402.000099,1400.400101,1398.920094,1403.340092,1404.880096
3_Succinic acid,0.076778553,7.530130062,0.186934714,0.665480168,0.9988429,119 -> 101,pos2,1239.456088,1184.892081,1137.900078,1211.98008,1282.300087,1263.320084,1278.880093,1147.720089,1291.78009,1181.800083,1123.540077,1119.640068,1220.780094
3_Succinyl-CoA,-0.015819671,7.71039198,0.00795646,0.928923766,0.9988429,866 -> 519.1,neg2,1354.30009,1380.580098,1352.840096,1401.420101,1348.360085,1354.960098,1355.700092,1354.80011,1356.26009,1396.060093,1351.460091,1395.660088,1359.720093
3_Sucrose,-0.003208645,7.590406871,3.27E-04,0.985577392,0.9988429,341.1 -> 89,neg1,1252.476091,1265.624088,1236.100075,1252.480083,1246.520092,1266.680092,1264.60009,1284.720093,1252.600101,1270.640087,1229.240086,1253.600086,1269.420086
3_Taurine,-0.024560679,7.854436463,0.019208895,0.88976928,0.9988429,126 -> 108,pos1,1474.156104,1511.540109,1678.900135,1601.140125,1365.140102,1468.420094,1434.120102,1516.140106,1536.980106,1433.780106,1432.300098,1538.220116,1602.240112
3_Theanine,0.01241945,7.745720225,0.004905979,0.944159681,0.9988429,173.1 -> 74,neg2,1400.344099,1399.876096,1398.420101,1402.140087,1397.0401,1403.380093,1398.920094,1396.160099,1404.340107,1400.600101,1400.580093,1397.100098,1400.840099
3_Thiamine monophosphat,-0.023270566,7.584264154,0.017186331,0.895698853,0.9988429,345.1 -> 122.1,pos1,1528.548113,1502.356106,1314.340088,1662.360123,1645.440125,1485.400105,1574.080116,1680.14011,1513.560112,1327.060101,1372.660103,1356.820091,1537.000111
3_Thiamine monophosphat,-0.023270566,7.584264154,0.017186331,0.895698853,0.9988429,343.1 -> 97,neg1,1238.700088,1269.216091,1228.260086,1257.200096,1224.760082,1256.820091,1236.42009,1257.460091,1236.180092,1302.420078,1237.740093,1272.180099,1258.400082
3_Thymidine,-0.071781215,7.785460117,0.163979566,0.685518745,0.9988429,243.1 -> 127,pos2,1410.544104,1494.984102,1306.740093,1519.060101,1435.360104,1563.940113,1361.760105,1544.800106,1355.500095,1382.920086,1461.460114,1464.200104,1438.640102
3_Thymine,0.133138592,7.999901354,0.565095082,0.45221461,0.9988429,127.1 -> 110,pos1,1699.536119,1561.256114,2063.940128,1563.420116,1621.62011,1470.260113,1666.880123,1528.540096,1605.060116,1657.200119,1493.440105,1586.860126,2110.680141
3_UDP,0.012967064,7.553011171,0.005333799,0.941779965,0.9988429,402.9 -> 79,neg1,1224.628081,1223.752084,1229.28009,1229.180084,1220.800068,1222.420082,1228.040089,1221.180084,1226.780075,1224.620094,1221.940083,1221.360077,1225.58009
3_UDP-Glu,0.02391847,7.588612127,0.018156788,0.892811811,0.9988429,565 -> 323,neg1,1259.460088,1249.01209,1265.680099,1245.720089,1218.320091,1267.520084,1271.600082,1234.660076,1268.700092,1278.240108,1272.560089,1218.920094,1266.120087
3_UMP,-0.017065501,7.725656782,0.00926158,0.923332263,0.9988429,325 -> 213,pos1,1373.808097,1401.868098,1309.740097,1465.7201,1419.260109,1462.180099,1347.60009,1376.560093,1507.100109,1318.640095,1303.28009,1386.240101,1291.800087
3_Uracil,0.011491408,7.745096033,0.00420014,0.948326486,0.9988429,111 -> 40,neg2,1399.2441,1399.668099,1398.340099,1403.300102,1394.500092,1401.020096,1399.180103,1395.860104,1402.7201,1397.440094,1398.020107,1400.7201,1401.800098
3_Uric acid,0.011975296,7.555077541,0.0045493,0.946224661,0.9988429,167 -> 96,neg1,1226.648089,1226.628087,1224.260086,1236.78009,1225.520088,1225.980083,1232.960094,1223.080082,1226.840092,1226.880089,1223.120087,1220.42009,1224.800083
3_Uridine,0.011191196,7.745194792,0.003983559,0.949674579,0.9988429,243.1 -> 82,neg2,1399.252097,1399.972092,1397.8601,1404.920097,1393.260082,1403.380096,1401.040092,1396.480095,1404.160107,1396.700085,1397.460102,1398.380089,1400.340099
3_UTP,0.011374521,7.556246601,0.004104366,0.94891821,0.9988429,483 -> 79,neg1,1227.432088,1227.884086,1225.18008,1231.520092,1221.100079,1230.540077,1227.140087,1227.66008,1227.980083,1227.540089,1223.200081,1222.160091,1237.740108
3_Xanthine,-0.02408384,7.783592338,0.018460946,0.891923212,0.9988429,153 -> 136,pos1,1433.344101,1468.988106,1302.840096,1435.540104,1417.580112,1496.780098,1404.560089,1418.280106,1440.540104,1490.740112,1341.140091,1503.600109,1562.900108
3_Zeaxanthin,0.005008837,7.619522892,7.97E-04,0.977483707,0.9988429,569.4 -> 119.1,pos2,1276.420087,1282.396093,1314.180096,1277.320095,1333.300098,1261.720089,1293.780094,1293.660091,1250.32008,1279.100086,1193.760078,1300.180103,1310.940086
4_2-Aminoadipic acid,0.017681828,7.855188773,0.009959097,0.920506859,0.9988429,162.1 -> 144.1,pos1,1524.22411,1517.348109,1415.840099,1605.840111,1454.62011,1346.440098,1502.140114,1688.520119,1405.440113,1477.340099,1382.020088,1468.600121,1876.900124
4_2-isopropylmalate; 5_2-Isopropylmalic acid,-0.057044744,8.862333958,0.104559134,0.746425611,0.9988429,177.1 -> 131.1,pos2,1324.684096,1273.400087,1321.840088,1269.420094,1229.880089,1254.680092,1152.240078,1160.020084,1454.940109,1340.640079,1456.260101,1342.240086,1330.100101
4_2-isopropylmalate; 5_2-Isopropylmalic acid,-0.057044744,8.862333958,0.104559134,0.746425611,0.9988429,177.1 -> 131.1,pos1,2988.96021,3134.908215,2812.900196,3635.12022,2936.4202,3061.86021,3218.94022,3065.240219,2735.900192,2907.080223,2785.360191,3005.240204,3268.180248
4_3-Indoleacetic Acid,0.008200111,7.6539062,0.002135619,0.963140671,0.9988429,176.1 -> 103,pos2,1296.516093,1300.192091,1461.500099,1313.8601,1282.840092,1250.440075,1326.900097,1313.620094,1289.320099,1342.260098,1360.520096,1280.78009,1223.000084
4_6-Hydroxynicotinic acid,-0.253033697,7.836041301,2.036278982,0.153584946,0.9988429,140 -> 94,pos2,1363.956099,1638.720117,1397.960087,1710.92012,1376.860111,1457.400089,1223.400093,2232.860176,1429.360092,1357.400097,1187.660088,1435.020103,1602.500111
4_Aconitic acid,-0.006029477,7.688162144,0.001155536,0.972882596,0.9988429,175 -> 139,pos1,1342.204089,1359.176099,1289.640091,1257.360092,1398.620094,1443.040104,1347.400097,1413.200096,1350.400097,1384.340111,1333.620075,1297.940094,1280.980083
4_Adenine,0.048653728,7.88068834,0.07542167,0.783600469,0.9988429,136.1 -> 92,pos1,1564.50811,1525.020108,1467.400089,1598.600109,1480.780102,1553.200111,1601.500114,1589.440121,1554.020119,1424.200104,1521.740112,1459.660095,1664.500103
4_ADP,-0.015209499,7.692811708,0.007352186,0.931669219,0.9988429,428 -> 348.1,pos1,1332.252094,1357.848099,1392.3801,1421.860111,1342.560097,1357.960098,1279.820099,1316.160088,1310.620094,1325.840092,1428.720089,1367.420105,1299.540092
