lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
3_DL-3,0.0022419,8.910297599,2.36E-04,0.98774642,0.999974153,183 -> 136,neg1,1227.328088,1225.404081,1235.380074,1227.600082,1230.120094,1226.48008,1226.520088,1225.540089,1223.880085,1223.220078,1226.700089,1224.180077,1229.420086
3_DL-Homoserine,0.003142028,9.102670274,4.65E-04,0.982792987,0.999974153,118.1 -> 55,neg2,1404.164103,1401.0841,1401.380093,1401.840103,1406.140106,1403.420097,1404.600113,1400.080101,1400.320099,1400.400101,1402.960098,1399.680099,1406.800098
3_Dulcitol (i.e. Galactitol),0.00117392,8.909902246,6.47E-05,0.993583477,0.999974153,181.1 -> 55,neg1,1227.236087,1226.224089,1228.000084,1228.920086,1229.720085,1226.320087,1227.820091,1226.060097,1224.28009,1225.360088,1226.280083,1224.460087,1228.080086
3_FAD,0.004335543,8.97252684,8.83E-04,0.976289453,0.999974153,784.1 -> 97,neg1,1283.924091,1280.048091,1274.920105,1278.460098,1283.320099,1285.740086,1294.060097,1286.640095,1279.920086,1273.400093,1281.960087,1276.000084,1280.360088
3_FMN,0.00323332,9.144091548,4.93E-04,0.982285336,0.999974153,455.1 -> 79,pos1,1450.172102,1446.608102,1392.020096,1386.600094,1421.380096,1499.060108,1511.900108,1548.160107,1397.5201,1389.760105,1434.900108,1409.460094,1485.160099
3_Folic acid,0.003719796,9.104061216,6.52E-04,0.979629742,0.999974153,440.1 -> 175,neg2,1403.404098,1399.7601,1426.800095,1399.280109,1410.740097,1400.940105,1401.340096,1398.660095,1399.640102,1401.500095,1401.600098,1398.420094,1403.700096
3_Fumaric acid,5.95E-04,10.14626471,1.69E-05,0.996718597,0.999974153,115 -> 45,neg2,2869.048198,2867.900201,3141.920223,2888.880199,2881.680191,2874.000206,2855.18021,2850.060207,2875.360203,2863.800205,2875.260197,2862.760185,2857.760189
3_gabapentin,-0.033186674,8.994290044,0.051789381,0.819978365,0.999974153,172.1 -> 137.1,pos2,1294.84809,1324.728086,1211.620079,1273.860081,1385.120083,1302.420082,1207.260078,1242.940083,1230.600094,1349.360085,1308.8801,1455.060101,1342.380096
3_GDP,0.003296035,8.913198084,5.10E-04,0.981984862,0.999974153,442 -> 150,neg1,1231.164088,1228.348083,1228.700081,1233.66008,1233.200085,1230.000088,1232.240086,1226.820091,1229.400093,1225.220074,1227.58009,1226.040081,1233.400085
3_GDP,0.003296035,8.913198084,5.10E-04,0.981984862,0.999974153,444 -> 97,pos1,3950.744256,3880.172281,2172.300144,3086.880234,4137.740257,4031.820312,4391.980274,4459.300343,4088.880287,3374.180222,3907.500244,4448.680294,3227.620216
3_Glutamic acid; 3_L-Glutamate,0.113598848,10.20630349,0.617130047,0.432115782,0.999974153,148.1 -> 130.1,pos2,3169.560221,2930.064207,2692.600178,3348.080246,4430.020283,2492.920189,2703.280201,2801.600189,2708.000191,2798.78019,2737.420185,3208.940224,3269.080246
3_Glutamine,0.004584886,9.115082023,9.91E-04,0.974891159,0.999974153,145.1 -> 42,neg2,1414.428104,1409.928104,1439.580109,1415.440109,1414.060101,1409.400105,1407.0401,1403.880104,1421.760109,1412.440102,1409.420105,1408.480103,1419.860107
3_Glyceraldehyde 3-phosphate,-0.108020115,9.079406675,0.549392547,0.458566005,0.999974153,171 -> 99,pos2,1328.012097,1432.7961,1385.560104,1939.080143,1340.94009,1329.420094,1334.520103,1362.42009,1325.280094,1266.480083,1223.020088,1266.58009,1416.30011
3_Glyceric acid,0.002832698,8.910632276,3.77E-04,0.984517514,0.999974153,105 -> 57,neg1,1228.300086,1225.876083,1231.260094,1228.000084,1229.400085,1226.780079,1228.340084,1225.740086,1224.740089,1223.440086,1230.060085,1225.420078,1228.960087
3_Glycerol,-0.061002519,8.935714377,0.174758843,0.675916647,0.999974153,93.1 -> 57,pos2,1230.232091,1283.104092,1172.780094,1230.200085,1192.060085,1333.180107,1141.800079,1169.340076,1273.080101,1263.980095,1201.340092,1418.820099,1342.880096
3_Glycine,0.121112155,10.07277457,0.697633803,0.403579915,0.999974153,76 -> 30,pos1,2236.344153,2059.680139,8809.400692,3004.960197,4038.240238,1787.660133,2543.820175,1593.100101,1474.460117,1951.020126,1559.020115,1961.660137,1566.180119
3_GTP,-0.009269595,8.91513093,0.004032978,0.949363795,0.999974153,522 -> 158.9,neg1,1227.616087,1235.492079,1228.700092,1229.060074,1229.680077,1227.620094,1228.180092,1226.960075,1225.10009,1269.16008,1226.58009,1224.660072,1228.540085
3_Guanosine,0.001452667,8.910923293,9.90E-05,0.992059828,0.999974153,282.1 -> 108,neg1,1228.260088,1227.012086,1228.500092,1229.440086,1229.940086,1230.160084,1230.78009,1224.940086,1224.740089,1224.980083,1227.08009,1225.540092,1228.760086
3_Hexanoylcarnitine,0.016413109,9.25449543,0.012714395,0.910222317,0.999974153,260.2 -> 60.1,pos2,1502.20811,1485.744102,2208.500134,1642.920109,1459.480099,1344.400093,1566.860115,1412.220097,1535.840122,1540.480103,1384.660103,1488.700111,1564.200111
3_Histidine,-4.60E-04,9.106140775,9.96E-06,0.997481575,0.999974153,154.1 -> 80,neg2,1404.688097,1405.144101,1415.860104,1416.160114,1406.48011,1401.400097,1408.140095,1408.020103,1400.240089,1401.180096,1402.180099,1398.960094,1406.400093
3_Homocysteine,0.095775851,8.976353529,0.431140532,0.511429837,0.999974153,136 -> 56.1,pos2,1339.568089,1253.840088,1163.960083,1261.520092,1241.900082,1184.320084,1298.280087,1191.500084,1312.840084,1332.740097,1653.100105,1299.120083,1191.720089
3_hydrocortisone,0.037077817,8.951993009,0.064584706,0.799391101,0.999974153,363.2 -> 297.2,pos2,1285.80409,1253.164091,1201.16008,1285.400089,1311.480099,1274.180092,1242.560081,1261.0401,1262.300087,1220.160084,1290.720089,1225.040092,1321.960094
3_Hydroxybupropion,-0.027742066,9.031699435,0.036211605,0.849079169,0.999974153,256.1 -> 131.1,pos2,1323.236095,1348.912093,1325.92009,1371.340096,1365.940098,1287.660091,1262.400093,1359.120083,1395.0401,1371.460091,1260.720089,1354.980106,1332.080097
3_Inosine,0.001312768,8.911864018,8.09E-05,0.992824426,0.999974153,267.1 -> 80,neg1,1228.83609,1227.708086,1230.940094,1230.320084,1229.720085,1226.480091,1235.720093,1230.280083,1223.94009,1225.560089,1226.520084,1225.900082,1228.280098
3_Isocitrate,0.002783072,9.102165539,3.65E-04,0.984758714,0.999974153,191 -> 73,neg2,1402.688103,1399.972094,1409.000099,1403.740101,1405.780106,1400.380104,1401.920109,1398.020084,1400.700108,1399.000088,1401.720097,1398.720093,1403.320095
3_ketoisovaleric acid,0.002342784,9.121180424,2.59E-04,0.987167451,0.999974153,115 -> 69,neg2,1420.304101,1417.9761,1435.920105,1422.940102,1437.340099,1419.900097,1413.720093,1415.160107,1410.5201,1422.980099,1417.460106,1408.900097,1422.480106
3_Kynurenine,0.001129494,8.909238791,5.99E-05,0.993826353,0.999974153,207.1 -> 118.1,neg1,1226.568083,1225.592085,1228.300083,1228.320076,1229.540081,1225.800087,1225.540081,1225.860085,1223.720085,1223.380085,1225.740082,1224.60009,1228.300087
3_L-(-)-3-Phenyllactic acid,0.001740647,9.102296253,1.43E-04,0.990467062,0.999974153,165.1 -> 73,neg2,1402.860098,1401.1561,1403.620094,1405.740105,1407.040108,1402.460106,1401.940086,1398.340103,1398.680099,1401.540092,1401.840092,1397.700092,1404.800102
3_L-Arabitol; 3_Ribitol,0.00176414,9.908750048,1.48E-04,0.990280337,0.999974153,151.1 -> 55,neg1,2454.880175,2451.844177,2457.400173,2456.040176,2460.920166,2452.780174,2454.920174,2451.04018,2450.120174,2446.620174,2449.820171,2452.740181,2458.62019
3_L-Aspartic Acid,0.001382865,9.105526062,9.01E-05,0.992426216,0.999974153,132 -> 71,neg2,1405.780101,1404.440099,1407.320103,1414.720093,1407.060101,1400.940102,1404.960098,1402.020103,1404.30011,1400.940098,1403.400097,1403.580097,1409.180099
3_L-Carnitine,-0.130012209,9.262074796,0.798402905,0.371571304,0.999974153,162.1 -> 57,pos2,1491.008106,1633.304108,1624.440113,2218.440132,1485.280109,1415.680096,1300.140079,1286.920094,1211.960087,1719.66011,1686.300106,1525.820107,1771.360149
3_L-Phenylalanine,-4.38E-05,9.108360558,9.06E-08,0.999759885,0.999974153,164.1 -> 72,neg2,1408.144099,1408.236099,1407.220089,1431.8801,1413.180107,1401.580101,1406.500088,1400.900097,1404.240097,1399.060104,1403.100098,1407.760094,1413.700104
3_L-Proline,0.051144327,9.303705534,0.123628576,0.725131848,0.999974153,116.1 -> 42,pos2,1609.620112,1554.324113,1928.160126,1879.860157,1767.280136,1469.760105,1280.860092,1368.320095,1610.860107,1305.960083,1604.200115,1747.720123,1784.900108
3_L-Serine,0.014909768,9.065230773,0.010471074,0.918496119,0.999974153,106.1 -> 64,pos2,1395.040099,1381.108093,1149.760086,1374.460094,1195.060093,1240.680084,1694.64011,1241.200092,1334.460094,1303.020077,1354.2201,1746.180119,1396.820095
3_L-Threonine,-0.067911364,9.154560294,0.217323711,0.641086727,0.999974153,120.1 -> 102.1,pos1,1379.764098,1445.960105,1867.600132,1471.680107,1277.020084,1458.540104,1278.380096,1569.960114,1352.840092,1433.840115,1428.080101,1295.780087,1562.500114
3_L-Tryptophan,-0.009257884,8.93321227,0.004024455,0.949417259,0.999974153,203.1 -> 116.1,neg1,1243.844093,1251.920086,1237.160088,1282.68008,1253.900089,1230.360081,1238.440098,1248.660088,1231.580093,1251.860092,1245.08009,1246.040089,1250.220097
3_L-Tyrosine,-0.001447868,8.927100462,9.84E-05,0.992084564,0.999974153,180.1 -> 72,neg1,1241.884093,1243.128088,1232.400085,1253.000092,1241.94009,1237.960091,1246.560093,1251.880096,1228.920101,1238.120083,1242.92009,1234.68008,1249.080093
3_Lactic acid,0.011195439,9.132259916,0.005908823,0.938727861,0.999974153,89 -> 41,neg2,1436.836101,1425.768102,1435.0401,1444.980095,1436.000099,1423.040104,1433.80011,1424.540089,1429.260105,1417.260117,1448.440094,1419.020107,1436.680096
3_Lauric acid,-0.01587148,9.092759854,0.01186517,0.913260105,0.999974153,201.2 -> 89.1,pos1,1379.560099,1394.288102,1451.60009,1303.720089,1263.380089,1428.260101,1340.5401,1475.280117,1490.460106,1447.260101,1297.780094,1316.920101,1505.640106
3_Lycopene,-0.015721465,9.048053097,0.011622775,0.914147223,0.999974153,536.4 -> 69.1,pos2,1302.976094,1317.10809,1755.320122,1308.100098,1347.760094,1267.980083,1197.42009,1340.860088,1364.96011,1339.780094,1294.200085,1328.820087,1310.540092
3_Maltose,2.99E-04,8.909173138,4.20E-06,0.998364706,0.999974153,341.1 -> 53,neg1,1226.264086,1225.992085,1227.180088,1227.940083,1228.78009,1229.34008,1226.380093,1225.860085,1222.680077,1222.460091,1225.740082,1224.360085,1227.740089
3_Margaric acid,0.021054863,9.511508242,0.020994115,0.88479499,0.999974153,271.3 -> 55.1,pos1,1730.068114,1705.19612,3323.460236,1826.420124,2374.480141,1603.880108,1528.680119,1631.060116,1720.380112,1630.960117,1454.440098,1833.660133,1572.360104
3_meso-Erythritol,0.004086149,8.913751397,7.84E-04,0.977667193,0.999974153,121.1 -> 59,neg1,1232.084087,1228.576088,1228.080093,1228.700081,1235.400082,1228.120083,1234.680092,1227.960094,1227.840084,1224.160088,1227.400085,1233.940094,1235.10009
3_myo-Inositol,7.18E-04,8.911346237,2.42E-05,0.996073754,0.999974153,179.1 -> 87,neg1,1228.324085,1227.688084,1228.720085,1228.500084,1230.900089,1227.200081,1229.160088,1233.840084,1224.76009,1222.720085,1227.560078,1226.180088,1229.240082
3_NAD,0.001056119,8.960818564,5.24E-05,0.994224172,0.999974153,662.1 -> 328,neg1,1271.444088,1270.508092,1271.160091,1275.860096,1274.320087,1270.480091,1271.480091,1269.320099,1266.58009,1268.240086,1272.440083,1268.640091,1272.400089
3_NADH,0.001166339,8.960269483,6.39E-05,0.993621447,0.999974153,664.1 -> 79,neg1,1270.864088,1269.81609,1272.140095,1271.180092,1273.140076,1272.520088,1270.940094,1268.860092,1267.020092,1268.200089,1269.880089,1268.320087,1273.340092
3_NADP,0.006091166,8.971827564,0.001743575,0.966693106,0.999974153,742.1 -> 273,neg1,1284.300091,1278.87609,1272.260101,1283.800095,1281.240097,1281.34008,1285.940098,1280.660091,1280.660084,1270.020088,1283.120087,1278.560097,1290.540089
3_NADPH,0.001992034,8.960145719,1.86E-04,0.989106072,0.999974153,744.1 -> 158.9,neg1,1271.13609,1269.364089,1271.860096,1272.00008,1272.720108,1269.320095,1271.920086,1269.900089,1266.84008,1266.860088,1269.600086,1268.740093,1274.60009
3_Nonanoic acid,0.009497184,9.150133239,0.004251399,0.948012569,0.999974153,159.1 -> 69.1,pos2,1427.152101,1416.916095,1724.760113,1293.220093,1327.340103,1323.320087,1295.460083,1540.560097,1291.94009,1461.040104,1513.800102,1466.440094,1707.220127
3_O-Phosphoethanolamine,-0.155402173,9.775853973,1.148092188,0.283948878,0.999974153,142 -> 44.1,pos1,2005.732139,2236.176158,3424.40023,2904.18021,1885.700123,2440.120174,1829.040134,1574.300102,2244.020149,2122.240143,1878.040142,2140.040161,2191.860146
3_Oxaloacetate,-0.009958214,9.079356625,0.004669319,0.945521023,0.999974153,133 -> 105,pos2,1365.296098,1374.8641,1481.800114,1465.62011,1406.620098,1327.300102,1375.220104,1380.760094,1250.58009,1385.220097,1332.620094,1315.420097,1461.440105
3_Oxoglutaric acid,0.001282157,9.110567338,7.75E-05,0.992977478,0.999974153,145 -> 101,neg2,1409.888101,1408.624097,1420.000111,1411.300098,1423.520103,1413.28009,1412.340111,1399.260098,1400.460102,1395.940094,1403.620094,1423.340107,1409.500095
3_Palmitic acid,0.053741221,9.828110005,0.137193866,0.711086781,0.999974153,257.2 -> 57.1,pos1,2024.788149,1951.296134,5663.520416,2183.440151,2439.000191,1881.260132,1841.240135,1780.68013,1895.900139,2068.160126,1940.360138,1842.940132,2007.440144
3_Pantothenic acid,-0.00654403,8.922363381,0.002010352,0.964237277,0.999974153,218.1 -> 71.1,neg1,1235.628082,1241.332086,1228.340076,1276.160084,1232.320084,1234.740082,1233.740082,1230.200085,1230.100086,1232.240089,1234.440075,1233.320091,1247.540085
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,0.085498772,9.329130858,0.345519697,0.556660344,0.999974153,169 -> 151,pos2,1426.544097,1401.1201,2430.680157,1506.060116,1510.280098,1330.200092,1389.680088,1304.320095,1441.060108,1439.020096,1298.700089,1426.000103,1493.000103
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,0.085498772,9.329130858,0.345519697,0.556660344,0.999974153,169 -> 151,pos1,1639.876114,1545.71211,2132.860161,1701.540127,1759.140114,1523.000111,1424.080105,1421.840099,1682.400131,1516.220112,1527.920101,1565.960102,1805.840118
3_progesterone,0.210631388,13.20405111,2.144935987,0.143041003,0.999974153,315.2 -> 81.1,pos2,28204.442,24327.35773,2060.440132,11088.44077,27377.76196,30527.56219,36244.94264,36771.40249,27924.86192,23149.42159,27193.40177,20099.9616,22281.24168
3_Pyroglutamic acid,-8.08E-04,9.126855595,3.07E-05,0.995576435,0.999974153,152 -> 151.1,pos1,1424.828102,1425.984093,1436.600094,1568.66011,1447.62011,1369.460087,1444.960106,1532.060101,1470.380089,1326.280087,1348.820107,1333.460083,1412.3601
3_Pyruvate,0.029041963,8.944970726,0.039612945,0.842239268,0.999974153,89 -> 61,pos2,1270.664089,1245.356086,1247.400082,1236.660084,1210.440083,1252.100082,1294.020096,1225.980091,1259.880089,1245.140079,1317.480091,1266.900093,1271.500088
3_Quinic acid; 6_Quinic acid,-0.004314736,8.918522149,8.74E-04,0.976417084,0.999974153,191.1 -> 85,neg1,1232.172086,1235.960087,1236.280087,1272.500084,1238.540085,1229.500088,1230.020084,1223.740078,1225.620087,1229.060089,1230.680084,1225.000095,1236.000088
3_Quinic acid; 6_Quinic acid,-0.004314736,8.918522149,8.74E-04,0.976417084,0.999974153,191.1 -> 85,neg2,1407.056096,1414.372096,1401.14011,1451.260094,1411.000103,1403.460098,1409.640091,1400.360092,1402.620106,1408.480099,1403.240097,1408.300098,1408.780083
3_Raffinose,-0.004837957,8.922812949,0.001098762,0.9735569,0.999974153,503.2 -> 89,neg1,1236.228083,1240.404086,1233.800087,1252.740082,1240.400082,1233.620083,1238.060074,1233.840088,1239.340084,1249.360088,1227.76009,1232.460091,1235.580086
3_Ranitidine,0.00116813,9.104733737,6.43E-05,0.993602278,0.999974153,349.1 -> 142.1,neg2,1405.428098,1404.276097,1401.280094,1408.260098,1413.260094,1402.660103,1403.7201,1400.500095,1401.340099,1408.640091,1402.380096,1401.320099,1406.440102
3_Retinyl palmitate,0.224982191,9.825174141,2.410215612,0.120545762,0.999974153,525.5 -> 81.1,pos2,2586.740189,2212.412151,1466.660095,2062.280144,2736.40023,1986.200142,2896.300213,2615.340172,2173.120144,2286.920151,2527.240181,2111.320145,2600.640175
3_Ribose,-0.025533029,9.140905866,0.030739139,0.860823634,0.999974153,151 -> 74,pos1,1427.504098,1452.924106,1440.720108,1462.400116,1291.760082,1445.300102,1411.660103,1455.3601,1500.320107,1539.960114,1412.940102,1361.600098,1520.840096
3_Ribulose,0.001316017,8.909901468,8.13E-05,0.99280681,0.999974153,149 -> 41,neg1,1227.308091,1226.172082,1227.880085,1228.220085,1230.000095,1226.42009,1227.900085,1227.340076,1223.540092,1222.880074,1226.740093,1226.000084,1228.360088
3_Shikimic acid,0.003742296,9.108001044,6.60E-04,0.979505609,0.999974153,173 -> 73,neg2,1408.0841,1404.428096,1422.360096,1408.360092,1412.080105,1406.720097,1401.960094,1400.400108,1403.840099,1406.320087,1417.900101,1400.340096,1404.640102
3_Spermidine,0.020276735,9.27417613,0.019441552,0.889108024,0.999974153,146.2 -> 64,pos2,1621.736115,1599.348112,1274.500095,1711.000126,1520.360111,1665.920109,1592.760117,1395.400097,1361.960094,1752.060123,1810.100128,1472.360107,1823.500126
3_Sphingosine,0.003518103,9.102815064,5.83E-04,0.980733819,0.999974153,298.3 -> 58,neg2,1404.408102,1400.964097,1402.320099,1402.100101,1406.820095,1403.640095,1402.300102,1399.540096,1404.200104,1400.140099,1403.000103,1399.400093,1405.720108
3_Stearic acid,0.002653474,9.102300788,3.32E-04,0.985468273,0.999974153,283.3 -> 71,neg2,1403.284103,1400.676099,1403.8601,1399.780106,1408.540104,1403.160103,1401.320091,1398.180096,1398.360104,1400.660088,1404.060112,1401.600101,1404.140102
3_Succinic acid,-0.084063111,8.982931811,0.332172052,0.564382895,0.999974153,119 -> 101,pos2,1261.576087,1336.900097,1205.100082,1325.300102,1221.620087,1155.800087,1146.320068,1457.560093,1348.120094,1372.480103,1176.060081,1373.3601,1415.760105
3_Succinyl-CoA,0.012984913,9.067099021,0.007938931,0.929001896,0.999974153,866 -> 519.1,neg2,1375.600098,1363.228095,1357.000092,1354.320099,1403.800098,1355.620098,1361.020103,1355.840088,1352.640095,1397.200096,1401.280094,1353.160095,1359.260098
3_Sucrose,0.003464408,8.967229082,5.64E-04,0.981053115,0.999974153,341.1 -> 89,neg1,1281.080096,1278.048093,1247.800095,1307.240093,1289.740097,1264.58009,1285.200104,1304.720093,1277.76009,1265.740097,1268.120098,1247.960094,1284.580093
3_Taurine,0.052483732,9.175514087,0.129975978,0.718456947,0.999974153,126 -> 108,pos1,1510.688112,1457.100104,1389.700085,1549.700104,1483.000118,1438.240108,1441.080112,1419.100105,1542.640118,1398.540104,1633.200115,1479.920097,1453.520096
3_Testosterone propionate,0.010871118,10.78573537,0.005677905,0.939934749,0.999974153,345.2 -> 97.1,pos2,4606.044327,4574.844324,3693.520245,5619.280437,4472.560329,4155.880295,5205.760315,5053.64032,4420.020309,3828.600281,4337.70031,4216.82029,4594.18037
3_Theanine,0.003214148,9.101447537,4.87E-04,0.982398387,0.999974153,173.1 -> 74,neg2,1402.500102,1399.348101,1405.300102,1398.960106,1406.240108,1401.3801,1402.260101,1399.260101,1397.640102,1398.940094,1401.2201,1398.200104,1405.140099
3_Thiamine monophosphat,0.034689777,9.013605291,0.05660809,0.811939616,0.999974153,343.1 -> 97,neg1,1342.580094,1310.564093,1235.140099,1262.060097,1317.740097,1356.280098,1383.700096,1326.520092,1369.460102,1340.240086,1344.5201,1267.720093,1297.480076
3_Thiamine monophosphat,0.034689777,9.013605291,0.05660809,0.811939616,0.999974153,345.1 -> 122.1,pos1,1398.640099,1526.752106,1351.840092,1477.640106,1413.020111,1577.820107,1329.300095,1463.560093,1494.120098,1548.040112,1375.620094,1566.700115,1381.140095
3_Thymidine,0.020152288,9.018833579,0.019089294,0.890110799,0.999974153,243.1 -> 127,pos2,1301.048092,1282.72009,1637.400112,1240.900082,1362.680088,1321.320087,1235.100094,1336.700096,1324.680088,1251.980095,1279.800106,1262.700092,1302.980083
3_Thymine,0.126189013,9.273433581,0.752408629,0.385714714,0.999974153,127.1 -> 110,pos1,1653.196124,1514.040111,1531.620106,1374.940098,2014.200169,1573.420128,1479.020111,1501.680107,1646.500114,1484.200108,1509.96011,1635.960114,1616.300117
3_UDP,0.007194337,8.923755968,0.002429776,0.960685992,0.999974153,402.9 -> 79,neg1,1241.896087,1235.684086,1237.68008,1233.720078,1239.340084,1239.340096,1247.960098,1244.580086,1245.740082,1231.58009,1232.940083,1229.200081,1243.500088
3_UDP-Glu,0.004947286,8.962654348,0.00114996,0.97294807,0.999974153,565 -> 323,neg1,1274.976089,1270.61209,1270.820095,1277.760086,1276.240086,1268.800087,1275.520092,1271.520088,1280.400093,1263.160091,1267.480087,1271.820095,1275.240086
3_UMP,0.170769201,9.194240174,1.375928941,0.240795816,0.999974153,325 -> 213,pos1,1601.164125,1422.292097,1324.040085,1494.800102,1525.340122,1332.900093,1454.800102,1535.840099,1724.300121,1402.120102,1522.640133,1345.800091,1778.740147
3_Uracil,0.002891359,9.102086909,3.94E-04,0.984165665,0.999974153,111 -> 40,neg2,1403.3921,1400.564095,1401.640102,1403.200104,1408.360107,1401.020088,1402.000099,1398.460094,1400.660099,1399.160103,1401.340099,1400.980087,1404.600094
3_Uric acid,-0.014191431,8.914697768,0.009452651,0.922547917,0.999974153,167 -> 96,neg1,1225.248083,1237.48409,1227.360081,1282.680088,1229.34008,1225.620087,1224.50008,1231.840088,1221.120079,1223.460094,1222.600086,1223.820091,1228.680088
3_Uridine,0.00113915,9.102734803,6.11E-05,0.993761133,0.999974153,243.1 -> 82,neg2,1403.244096,1402.1441,1401.540089,1412.180111,1405.660103,1400.420097,1403.820091,1398.080097,1398.160103,1400.080101,1402.42009,1399.960094,1406.160095
3_UTP,0.001989267,8.910669864,1.86E-04,0.989127031,0.999974153,483 -> 79,neg1,1228.080084,1226.380085,1230.240086,1231.08009,1229.020081,1225.400085,1229.620087,1225.960091,1225.260086,1224.88007,1226.040081,1224.58009,1230.460087
3_Xanthine,-0.022797625,9.133109627,0.024500832,0.875617311,0.999974153,153 -> 136,pos1,1417.920102,1441.436098,1464.180099,1674.060116,1299.780094,1352.800091,1474.580105,1329.240101,1449.080097,1437.040092,1447.320099,1414.040089,1418.840115
3_Zeaxanthin,-0.072407424,9.022515175,0.246650587,0.619443439,0.999974153,569.4 -> 119.1,pos2,1301.204092,1368.424096,1246.480099,1457.460098,1301.320087,1348.260098,1241.520088,1279.640095,1334.460098,1350.180084,1274.920094,1406.580105,1353.800095
4_(+)-alpha-Tocopherol,1.55E-04,9.768048208,1.15E-06,0.999144651,0.999974153,431.4 -> 430.4,pos2,2254.788154,2256.372158,1935.580132,2960.060184,2312.940144,2183.480175,2570.420185,2397.760159,2007.820145,1953.940132,1878.20013,1786.62014,2504.560165
4_2-Aminoadipic acid,0.092810096,9.132375578,0.40605757,0.52397734,0.999974153,162.1 -> 144.1,pos1,1484.3681,1392.348106,1366.16011,1497.320118,1347.200092,1327.0201,1301.080086,1347.560097,1839.540131,1543.980118,1558.240097,1245.8601,1375.780094
4_2-isopropylmalate; 5_2-Isopropylmalic acid,-0.072491292,10.12036939,0.251127514,0.616282277,0.999974153,177.1 -> 131.1,pos1,2788.060191,2930.652209,2661.560188,2715.080193,2891.860199,2878.640205,2788.720207,3026.200211,2607.420174,3064.360222,2730.400177,2968.980213,2921.900196
4_2-isopropylmalate; 5_2-Isopropylmalic acid,-0.072491292,10.12036939,0.251127514,0.616282277,0.999974153,177.1 -> 131.1,pos2,1311.180093,1288.496093,1274.460098,1277.700108,1182.540085,1266.400085,1272.440083,1187.640079,1565.040112,1381.800098,1250.960079,1328.940094,1284.920109
4_3-Indoleacetic Acid,-0.015079271,9.037232778,0.0106987,0.917618115,0.999974153,176.1 -> 103,pos2,1328.640092,1342.456094,1388.900093,1368.740105,1378.380096,1329.300095,1265.50008,1323.300091,1315.160091,1329.520092,1236.900089,1361.42009,1447.260105
4_6-Hydroxynicotinic acid,0.044722981,9.052752074,0.094126578,0.758995189,0.999974153,140 -> 94,pos2,1366.912091,1324.856091,1443.480106,1262.420086,1538.040092,1330.360085,1214.800079,1264.860081,1369.760105,1541.000107,1374.42009,1225.640099,1337.540089
4_Aconitic acid,0.006804379,9.067246092,0.002180223,0.962758023,0.999974153,175 -> 139,pos1,1377.004095,1370.444096,1315.060097,1344.840092,1383.580101,1460.480103,1369.360088,1326.5401,1391.960094,1329.000092,1370.7001,1391.360092,1369.420094
4_Adenine,-0.042825366,9.301057682,0.0867301,0.768376058,0.999974153,136.1 -> 92,pos1,1593.82411,1641.372107,1527.500111,1547.660091,1674.340111,1610.640106,1587.540115,1704.400124,1583.340107,1680.66011,1499.460102,1663.500103,1624.440117
4_ADP,-0.032865755,9.133781528,0.050923948,0.821463264,0.999974153,428 -> 348.1,pos1,1418.008101,1450.6721,1420.040089,1430.2001,1340.92009,1578.960117,1399.440109,1436.620094,1477.100109,1384.120098,1490.520096,1423.460091,1382.060101
4_ADP-Glu,-0.018880823,9.132722218,0.016808309,0.896845826,0.999974153,589.1 -> 135.9,pos1,1429.820103,1448.736102,1360.380104,1469.680099,1433.220104,1424.860092,1390.820091,1397.600105,1468.64011,1454.140102,1427.720108,1497.400108,1428.7001
4_ADP-Rib,-0.085300708,9.147116709,0.343122106,0.558032603,0.999974153,560.1 -> 542.1,pos1,1412.084099,1497.6521,1360.60009,1412.10009,1377.360092,1396.48011,1365.300091,1573.100101,1380.100105,1684.440105,1464.460106,1422.140091,1473.2001
4_Allantoin,-0.001577187,9.162400993,1.17E-04,0.991359623,0.999974153,159.1 -> 61,pos1,1432.532103,1433.960102,1749.44014,1440.160099,1395.880104,1426.400112,1327.400093,1553.180099,1520.180099,1301.340092,1468.600117,1448.720108,1450.600101
4_Anthranilic acid,0.042208488,9.310896663,0.084217365,0.77166149,0.999974153,138.1 -> 92,pos1,1615.800112,1569.036108,1904.780132,1627.000107,1692.460129,1538.820118,1476.540092,1729.000118,1539.140114,1491.860096,1684.120106,1458.500099,1686.74012
4_Atenolol,-0.038175144,9.079970901,0.068607613,0.793374987,0.999974153,267.2 -> 225.1,pos2,1344.588095,1380.812098,1561.86013,1460.500103,1247.720089,1318.060085,1333.3801,1388.420105,1365.200096,1389.480103,1345.440094,1347.600094,1431.200096
4_ATP,-0.081223932,9.224061016,0.311393648,0.576826244,0.999974153,508 -> 410,pos1,1463.220103,1547.784109,1729.660122,1525.780098,1392.440094,1562.380119,1516.180107,1544.66011,1438.140114,1610.180111,1407.880096,1495.920105,1561.460102
